발생월,시도,시군구,사망자수,중상자수,경상자수,부상신고자수,cnt_minor,cnt_serious,cnt_fatal,total_cnt,ratio_0,ratio_1,ratio_2
10.0,부산,북구,3,95,309,39,348,95,3,446,0.7802690582959642,0.21300448430493274,0.006726457399103139
10.0,부산,사상구,7,151,353,35,388,151,7,546,0.7106227106227107,0.2765567765567766,0.01282051282051282
10.0,부산,사하구,6,184,451,55,506,184,6,696,0.7270114942528736,0.26436781609195403,0.008620689655172414
10.0,부산,서구,2,93,245,19,264,93,2,359,0.7353760445682451,0.2590529247910863,0.005571030640668524
10.0,부산,수영구,4,114,353,29,382,114,4,500,0.764,0.228,0.008
10.0,부산,연제구,1,134,291,38,329,134,1,464,0.709051724137931,0.28879310344827586,0.0021551724137931034
10.0,부산,영도구,1,60,130,10,140,60,1,201,0.6965174129353234,0.29850746268656714,0.004975124378109453
10.0,부산,중구,1,53,150,11,161,53,1,215,0.7488372093023256,0.24651162790697675,0.004651162790697674
10.0,부산,해운대구,4,192,449,45,494,192,4,690,0.7159420289855073,0.2782608695652174,0.005797101449275362
10.0,서울,강남구,8,387,2052,210,2262,387,8,2657,0.8513360933383515,0.14565299209634927,0.0030109145652992097
10.0,서울,강동구,4,197,650,38,688,197,4,889,0.7739032620922385,0.2215973003374578,0.0044994375703037125
10.0,서울,강북구,3,167,492,39,531,167,3,701,0.7574893009985735,0.23823109843081314,0.0042796005706134095
10.0,서울,강서구,7,238,781,98,879,238,7,1124,0.7820284697508897,0.2117437722419929,0.006227758007117438
10.0,서울,관악구,5,178,646,46,692,178,5,875,0.7908571428571428,0.20342857142857143,0.005714285714285714
10.0,서울,광진구,2,139,460,41,501,139,2,642,0.780373831775701,0.21651090342679127,0.003115264797507788
10.0,서울,구로구,4,190,742,99,841,190,4,1035,0.81256038647343,0.18357487922705315,0.003864734299516908
10.0,서울,금천구,6,113,435,47,482,113,6,601,0.8019966722129783,0.18801996672212978,0.009983361064891847
10.0,서울,노원구,8,200,745,83,828,200,8,1036,0.7992277992277992,0.19305019305019305,0.007722007722007722
10.0,서울,도봉구,6,126,256,60,316,126,6,448,0.7053571428571429,0.28125,0.013392857142857142
10.0,서울,동대문구,6,264,758,77,835,264,6,1105,0.755656108597285,0.23891402714932128,0.005429864253393665
10.0,서울,동작구,4,161,617,89,706,161,4,871,0.8105625717566016,0.18484500574052812,0.004592422502870264
10.0,서울,마포구,9,191,685,104,789,191,9,989,0.7977755308392316,0.19312436804853386,0.00910010111223458
10.0,서울,서대문구,4,122,420,82,502,122,4,628,0.7993630573248408,0.1942675159235669,0.006369426751592357
10.0,서울,서초구,5,281,1450,146,1596,281,5,1882,0.8480340063761955,0.14930924548352817,0.002656748140276302
10.0,서울,성동구,2,162,495,53,548,162,2,712,0.7696629213483146,0.22752808988764045,0.0028089887640449437
10.0,서울,성북구,6,198,703,60,763,198,6,967,0.7890382626680456,0.2047569803516029,0.0062047569803516025
10.0,서울,송파구,11,390,1359,155,1514,390,11,1915,0.7906005221932115,0.20365535248041775,0.005744125326370757
10.0,서울,양천구,5,182,703,59,762,182,5,949,0.8029504741833509,0.1917808219178082,0.005268703898840885
10.0,서울,영등포구,9,290,1087,160,1247,290,9,1546,0.8065976714100905,0.18758085381630013,0.005821474773609315
10.0,서울,용산구,5,154,576,36,612,154,5,771,0.7937743190661478,0.19974059662775617,0.00648508430609598
10.0,서울,은평구,5,183,535,62,597,183,5,785,0.7605095541401274,0.23312101910828026,0.006369426751592357
10.0,서울,종로구,5,131,501,60,561,131,5,697,0.8048780487804879,0.18794835007173602,0.007173601147776184
10.0,서울,중구,1,140,518,76,594,140,1,735,0.8081632653061225,0.19047619047619047,0.0013605442176870747
10.0,서울,중랑구,0,215,732,108,840,215,0,1055,0.7962085308056872,0.2037914691943128,0.0
10.0,세종,세종시,8,157,455,110,565,157,8,730,0.773972602739726,0.21506849315068494,0.010958904109589041
10.0,울산,남구,9,234,643,39,682,234,9,925,0.7372972972972973,0.252972972972973,0.00972972972972973
10.0,울산,동구,5,121,218,9,227,121,5,353,0.6430594900849859,0.34277620396600567,0.014164305949008499
10.0,울산,북구,3,130,395,41,436,130,3,569,0.7662565905096661,0.22847100175746923,0.005272407732864675
10.0,울산,울주군,11,162,380,65,445,162,11,618,0.7200647249190939,0.2621359223300971,0.01779935275080906
10.0,울산,중구,4,127,323,41,364,127,4,495,0.7353535353535353,0.25656565656565655,0.00808080808080808
10.0,인천,강화군,11,58,130,6,136,58,11,205,0.6634146341463415,0.28292682926829266,0.05365853658536585
10.0,인천,계양구,5,109,471,9,480,109,5,594,0.8080808080808081,0.1835016835016835,0.008417508417508417
10.0,인천,남동구,11,210,960,59,1019,210,11,1240,0.8217741935483871,0.1693548387096774,0.008870967741935484
10.0,인천,동구,3,15,60,4,64,15,3,82,0.7804878048780488,0.18292682926829268,0.036585365853658534
10.0,인천,미추홀구,14,171,632,49,681,171,14,866,0.7863741339491916,0.197459584295612,0.016166281755196306
10.0,인천,부평구,10,163,636,62,698,163,10,871,0.801377726750861,0.18714121699196326,0.011481056257175661
10.0,인천,서구,11,228,829,29,858,228,11,1097,0.7821330902461258,0.20783956244302643,0.010027347310847767
10.0,인천,연수구,6,120,309,14,323,120,6,449,0.7193763919821826,0.267260579064588,0.013363028953229399
10.0,인천,옹진군,1,16,35,2,37,16,1,54,0.6851851851851852,0.2962962962962963,0.018518518518518517
10.0,인천,중구,5,84,293,18,311,84,5,400,0.7775,0.21,0.0125
10.0,전남,강진군,8,40,141,19,160,40,8,208,0.7692307692307693,0.19230769230769232,0.038461538461538464
10.0,전남,고흥군,9,55,103,15,118,55,9,182,0.6483516483516484,0.3021978021978022,0.04945054945054945
10.0,전남,곡성군,8,29,77,9,86,29,8,123,0.6991869918699187,0.23577235772357724,0.06504065040650407
10.0,전남,광양시,12,92,369,37,406,92,12,510,0.796078431372549,0.1803921568627451,0.023529411764705882
10.0,전남,구례군,1,27,67,5,72,27,1,100,0.72,0.27,0.01
10.0,전남,나주시,11,105,432,17,449,105,11,565,0.7946902654867256,0.18584070796460178,0.019469026548672566
10.0,전남,담양군,7,55,218,6,224,55,7,286,0.7832167832167832,0.19230769230769232,0.024475524475524476
10.0,전남,목포시,9,127,1006,32,1038,127,9,1174,0.8841567291311755,0.10817717206132879,0.007666098807495741
10.0,전남,무안군,10,74,230,11,241,74,10,325,0.7415384615384616,0.2276923076923077,0.03076923076923077
10.0,전남,보성군,6,52,111,4,115,52,6,173,0.6647398843930635,0.30057803468208094,0.03468208092485549
10.0,전남,순천시,14,211,858,19,877,211,14,1102,0.7958257713248639,0.19147005444646098,0.012704174228675136
10.0,전남,신안군,6,29,57,4,61,29,6,96,0.6354166666666666,0.3020833333333333,0.0625
10.0,전남,여수시,10,179,857,29,886,179,10,1075,0.8241860465116279,0.16651162790697674,0.009302325581395349
10.0,전남,영광군,4,52,99,8,107,52,4,163,0.656441717791411,0.31901840490797545,0.024539877300613498
10.0,전남,영암군,6,62,303,16,319,62,6,387,0.8242894056847545,0.16020671834625322,0.015503875968992248
10.0,전남,완도군,4,35,91,2,93,35,4,132,0.7045454545454546,0.26515151515151514,0.030303030303030304
10.0,전남,장성군,6,46,143,15,158,46,6,210,0.7523809523809524,0.21904761904761905,0.02857142857142857
10.0,전남,장흥군,3,37,128,5,133,37,3,173,0.7687861271676301,0.2138728323699422,0.017341040462427744
10.0,전남,진도군,3,32,64,1,65,32,3,100,0.65,0.32,0.03
10.0,전남,함평군,4,32,143,23,166,32,4,202,0.8217821782178217,0.15841584158415842,0.019801980198019802
10.0,전남,해남군,6,82,166,11,177,82,6,265,0.6679245283018868,0.30943396226415093,0.022641509433962263
10.0,전남,화순군,7,65,216,21,237,65,7,309,0.7669902912621359,0.21035598705501618,0.022653721682847898
10.0,전북,고창군,6,38,56,1,57,38,6,101,0.5643564356435643,0.37623762376237624,0.0594059405940594
10.0,전북,군산시,19,189,691,48,739,189,19,947,0.7803590285110876,0.19957761351636746,0.02006335797254488
10.0,전북,김제시,14,105,206,4,210,105,14,329,0.6382978723404256,0.3191489361702128,0.0425531914893617
10.0,전북,남원시,6,91,127,1,128,91,6,225,0.5688888888888889,0.40444444444444444,0.02666666666666667
10.0,전북,무주군,3,15,57,1,58,15,3,76,0.7631578947368421,0.19736842105263158,0.039473684210526314
10.0,전북,부안군,10,86,115,15,130,86,10,226,0.5752212389380531,0.3805309734513274,0.04424778761061947
10.0,전북,순창군,5,25,67,18,85,25,5,115,0.7391304347826086,0.21739130434782608,0.043478260869565216
10.0,전북,완주군,12,55,193,3,196,55,12,263,0.7452471482889734,0.20912547528517111,0.045627376425855515
10.0,전북,익산시,18,187,744,15,759,187,18,964,0.7873443983402489,0.19398340248962656,0.01867219917012448
10.0,전북,임실군,5,26,74,4,78,26,5,109,0.7155963302752294,0.23853211009174313,0.045871559633027525
10.0,전북,장수군,4,22,23,0,23,22,4,49,0.46938775510204084,0.4489795918367347,0.08163265306122448
10.0,전북,전주시,21,345,1304,24,1328,345,21,1694,0.7839433293978748,0.20365997638724911,0.012396694214876033
10.0,전북,정읍시,16,117,257,3,260,117,16,393,0.6615776081424937,0.29770992366412213,0.04071246819338423
10.0,전북,진안군,5,18,37,0,37,18,5,60,0.6166666666666667,0.3,0.08333333333333333
10.0,제주,서귀포시,13,257,697,109,806,257,13,1076,0.7490706319702602,0.23884758364312267,0.012081784386617101
10.0,제주,제주시,16,404,1741,242,1983,404,16,2403,0.8252184769038702,0.16812317935913443,0.006658343736995423
10.0,충남,계룡시,2,16,35,4,39,16,2,57,0.6842105263157895,0.2807017543859649,0.03508771929824561
10.0,충남,공주시,10,124,273,15,288,124,10,422,0.6824644549763034,0.2938388625592417,0.023696682464454975
10.0,충남,금산군,8,39,91,0,91,39,8,138,0.6594202898550725,0.2826086956521739,0.057971014492753624
10.0,충남,논산시,11,127,189,3,192,127,11,330,0.5818181818181818,0.38484848484848483,0.03333333333333333
10.0,충남,당진시,14,138,497,6,503,138,14,655,0.76793893129771,0.21068702290076335,0.021374045801526718
10.0,충남,보령시,11,140,227,2,229,140,11,380,0.6026315789473684,0.3684210526315789,0.02894736842105263
10.0,충남,부여군,11,101,80,0,80,101,11,192,0.4166666666666667,0.5260416666666666,0.057291666666666664
10.0,충남,서산시,11,203,431,23,454,203,11,668,0.6796407185628742,0.30389221556886226,0.016467065868263474
10.0,충남,서천군,7,64,168,6,174,64,7,245,0.710204081632653,0.2612244897959184,0.02857142857142857
10.0,충남,아산시,15,188,698,21,719,188,15,922,0.779826464208243,0.2039045553145336,0.016268980477223426
10.0,충남,예산군,6,83,244,8,252,83,6,341,0.7390029325513197,0.2434017595307918,0.017595307917888565
10.0,충남,천안시,23,389,1738,132,1870,389,23,2282,0.8194566170026293,0.17046450482033304,0.010078878177037686
10.0,충남,청양군,11,58,100,2,102,58,11,171,0.5964912280701754,0.3391812865497076,0.06432748538011696
10.0,충남,태안군,8,98,180,9,189,98,8,295,0.6406779661016949,0.33220338983050846,0.02711864406779661
10.0,충남,홍성군,12,99,158,3,161,99,12,272,0.5919117647058824,0.3639705882352941,0.04411764705882353
10.0,충북,괴산군,7,35,108,9,117,35,7,159,0.7358490566037735,0.22012578616352202,0.0440251572327044
10.0,충북,단양군,5,43,95,2,97,43,5,145,0.6689655172413793,0.296551724137931,0.034482758620689655
10.0,충북,보은군,10,63,123,1,124,63,10,197,0.6294416243654822,0.3197969543147208,0.050761421319796954
10.0,충북,영동군,10,49,46,2,48,49,10,107,0.4485981308411215,0.45794392523364486,0.09345794392523364
10.0,충북,옥천군,4,44,70,1,71,44,4,119,0.5966386554621849,0.3697478991596639,0.03361344537815126
10.0,충북,음성군,6,141,357,18,375,141,6,522,0.7183908045977011,0.27011494252873564,0.011494252873563218
10.0,충북,제천시,10,157,538,58,596,157,10,763,0.781127129750983,0.20576671035386632,0.01310615989515072
10.0,충북,증평군,2,39,115,9,124,39,2,165,0.7515151515151515,0.23636363636363636,0.012121212121212121
10.0,충북,진천군,12,84,273,4,277,84,12,373,0.7426273458445041,0.225201072386059,0.032171581769437
10.0,충북,청원군,6,39,110,1,111,39,6,156,0.7115384615384616,0.25,0.038461538461538464
10.0,충북,청주시,31,677,2670,102,2772,677,31,3480,0.7965517241379311,0.19454022988505748,0.008908045977011494
10.0,충북,충주시,11,231,811,30,841,231,11,1083,0.7765466297322253,0.21329639889196675,0.010156971375807941
11.0,강원,강릉시,10,122,488,7,495,122,10,627,0.7894736842105263,0.19457735247208932,0.01594896331738437
11.0,강원,고성군,4,19,83,6,89,19,4,112,0.7946428571428571,0.16964285714285715,0.03571428571428571
11.0,강원,동해시,3,70,216,2,218,70,3,291,0.7491408934707904,0.24054982817869416,0.010309278350515464
11.0,강원,삼척시,7,63,145,1,146,63,7,216,0.6759259259259259,0.2916666666666667,0.032407407407407406
11.0,강원,속초시,4,105,211,0,211,105,4,320,0.659375,0.328125,0.0125
11.0,강원,양구군,0,26,44,10,54,26,0,80,0.675,0.325,0.0
11.0,강원,양양군,1,20,88,1,89,20,1,110,0.8090909090909091,0.18181818181818182,0.00909090909090909
11.0,강원,영월군,4,62,42,16,58,62,4,124,0.46774193548387094,0.5,0.03225806451612903
11.0,강원,원주시,9,250,1039,62,1101,250,9,1360,0.8095588235294118,0.18382352941176472,0.006617647058823529
11.0,강원,인제군,2,45,32,7,39,45,2,86,0.45348837209302323,0.5232558139534884,0.023255813953488372
11.0,강원,정선군,7,25,70,1,71,25,7,103,0.6893203883495146,0.24271844660194175,0.06796116504854369
11.0,강원,철원군,3,30,84,3,87,30,3,120,0.725,0.25,0.025
11.0,강원,춘천시,13,199,826,220,1046,199,13,1258,0.8314785373608903,0.15818759936406995,0.010333863275039745
11.0,강원,태백시,0,24,130,5,135,24,0,159,0.8490566037735849,0.1509433962264151,0.0
11.0,강원,평창군,3,56,75,6,81,56,3,140,0.5785714285714286,0.4,0.02142857142857143
11.0,강원,홍천군,9,62,200,8,208,62,9,279,0.7455197132616488,0.2222222222222222,0.03225806451612903
11.0,강원,화천군,0,26,45,28,73,26,0,99,0.7373737373737373,0.26262626262626265,0.0
11.0,강원,횡성군,9,40,78,10,88,40,9,137,0.6423357664233577,0.291970802919708,0.06569343065693431
11.0,경기,가평군,3,72,182,13,195,72,3,270,0.7222222222222222,0.26666666666666666,0.011111111111111112
11.0,경기,고양시,19,529,1798,219,2017,529,19,2565,0.78635477582846,0.20623781676413255,0.007407407407407408
11.0,경기,과천시,4,38,144,15,159,38,4,201,0.7910447761194029,0.1890547263681592,0.01990049751243781
11.0,경기,광명시,4,136,572,76,648,136,4,788,0.8223350253807107,0.17258883248730963,0.005076142131979695
11.0,경기,광주시,11,232,1306,109,1415,232,11,1658,0.853437876960193,0.1399276236429433,0.0066344993968636915
11.0,경기,구리시,3,100,430,23,453,100,3,556,0.814748201438849,0.17985611510791366,0.00539568345323741
11.0,경기,군포시,3,102,330,41,371,102,3,476,0.7794117647058824,0.21428571428571427,0.0063025210084033615
11.0,경기,김포시,10,266,1025,74,1099,266,10,1375,0.7992727272727272,0.19345454545454546,0.007272727272727273
11.0,경기,남양주시,9,294,1168,91,1259,294,9,1562,0.8060179257362355,0.1882202304737516,0.005761843790012804
11.0,경기,동두천시,1,48,180,13,193,48,1,242,0.7975206611570248,0.19834710743801653,0.004132231404958678
11.0,경기,부천시,12,384,1891,130,2021,384,12,2417,0.8361605295821266,0.15887463798096815,0.004964832436905255
11.0,경기,성남시,21,514,1977,215,2192,514,21,2727,0.8038137147048038,0.1884855152181885,0.007700770077007701
11.0,경기,수원시,12,618,2617,271,2888,618,12,3518,0.8209209778283115,0.17566799317794202,0.0034110289937464467
11.0,경기,시흥시,17,316,1314,145,1459,316,17,1792,0.8141741071428571,0.17633928571428573,0.009486607142857142
11.0,경기,안산시,8,501,2076,171,2247,501,8,2756,0.8153120464441219,0.18178519593613934,0.002902757619738752
11.0,경기,안성시,7,171,633,83,716,171,7,894,0.8008948545861297,0.1912751677852349,0.007829977628635347
11.0,경기,안양시,13,203,761,54,815,203,13,1031,0.7904946653734238,0.19689621726479145,0.012609117361784675
11.0,경기,양주시,10,181,723,50,773,181,10,964,0.8018672199170125,0.18775933609958506,0.01037344398340249
11.0,경기,양평군,9,102,317,32,349,102,9,460,0.758695652173913,0.2217391304347826,0.01956521739130435
11.0,경기,여주시,5,76,318,15,333,76,5,414,0.8043478260869565,0.18357487922705315,0.012077294685990338
11.0,경기,연천군,5,42,107,3,110,42,5,157,0.7006369426751592,0.267515923566879,0.03184713375796178
11.0,경기,오산시,6,136,549,91,640,136,6,782,0.8184143222506394,0.17391304347826086,0.0076726342710997444
11.0,경기,용인시,23,429,2046,264,2310,429,23,2762,0.836350470673425,0.1553222302679218,0.00832729905865315
11.0,경기,의왕시,1,48,247,16,263,48,1,312,0.842948717948718,0.15384615384615385,0.003205128205128205
11.0,경기,의정부시,7,185,848,120,968,185,7,1160,0.8344827586206897,0.15948275862068967,0.00603448275862069
11.0,경기,이천시,17,156,736,60,796,156,17,969,0.8214654282765738,0.1609907120743034,0.017543859649122806
11.0,경기,파주시,10,269,921,109,1030,269,10,1309,0.7868601986249045,0.2055003819709702,0.007639419404125287
11.0,경기,평택시,16,439,1798,278,2076,439,16,2531,0.820229158435401,0.17344922955353614,0.006321612011062821
11.0,경기,포천시,13,155,491,33,524,155,13,692,0.7572254335260116,0.2239884393063584,0.01878612716763006
11.0,경기,하남시,4,131,627,98,725,131,4,860,0.8430232558139535,0.15232558139534882,0.004651162790697674
11.0,경기,화성시,20,459,1948,196,2144,459,20,2623,0.8173846740373618,0.1749904689287076,0.007624857033930614
11.0,경남,거제시,12,203,405,30,435,203,12,650,0.6692307692307692,0.3123076923076923,0.018461538461538463
11.0,경남,거창군,3,65,76,6,82,65,3,150,0.5466666666666666,0.43333333333333335,0.02
11.0,경남,고성군,8,77,96,2,98,77,8,183,0.5355191256830601,0.4207650273224044,0.04371584699453552
11.0,경남,김해시,14,503,947,78,1025,503,14,1542,0.6647211413748378,0.32619974059662776,0.009079118028534372
11.0,경남,남해군,6,49,91,27,118,49,6,173,0.6820809248554913,0.2832369942196532,0.03468208092485549
11.0,경남,밀양시,1,137,177,15,192,137,1,330,0.5818181818181818,0.41515151515151516,0.0030303030303030303
11.0,경남,사천시,5,131,280,19,299,131,5,435,0.6873563218390805,0.30114942528735633,0.011494252873563218
11.0,경남,산청군,10,64,87,17,104,64,10,178,0.5842696629213483,0.3595505617977528,0.056179775280898875
11.0,경남,양산시,7,214,563,114,677,214,7,898,0.7538975501113586,0.2383073496659243,0.0077951002227171495
11.0,경남,의령군,6,28,62,6,68,28,6,102,0.6666666666666666,0.27450980392156865,0.058823529411764705
11.0,경남,진주시,18,186,265,14,279,186,18,483,0.577639751552795,0.38509316770186336,0.037267080745341616
11.0,경남,창녕군,7,112,110,10,120,112,7,239,0.502092050209205,0.4686192468619247,0.029288702928870293
11.0,경남,창원시(통합),36,582,1347,103,1450,582,36,2068,0.7011605415860735,0.281431334622824,0.017408123791102514
11.0,경남,통영시,8,117,395,26,421,117,8,546,0.7710622710622711,0.21428571428571427,0.014652014652014652
11.0,경남,하동군,6,50,84,3,87,50,6,143,0.6083916083916084,0.34965034965034963,0.04195804195804196
11.0,경남,함안군,5,105,203,9,212,105,5,322,0.6583850931677019,0.32608695652173914,0.015527950310559006
11.0,경남,함양군,6,70,48,15,63,70,6,139,0.45323741007194246,0.5035971223021583,0.04316546762589928
11.0,경남,합천군,9,57,57,4,61,57,9,127,0.48031496062992124,0.44881889763779526,0.07086614173228346
11.0,경북,경산시,11,176,496,10,506,176,11,693,0.7301587301587301,0.25396825396825395,0.015873015873015872
11.0,경북,경주시,26,353,696,58,754,353,26,1133,0.6654898499558694,0.3115622241835834,0.02294792586054722
11.0,경북,고령군,3,36,83,0,83,36,3,122,0.680327868852459,0.29508196721311475,0.02459016393442623
11.0,경북,구미시,15,298,843,64,907,298,15,1220,0.7434426229508196,0.2442622950819672,0.012295081967213115
11.0,경북,군위군,2,28,36,0,36,28,2,66,0.5454545454545454,0.42424242424242425,0.030303030303030304
11.0,경북,김천시,11,120,212,1,213,120,11,344,0.6191860465116279,0.3488372093023256,0.03197674418604651
11.0,경북,문경시,8,75,194,9,203,75,8,286,0.7097902097902098,0.26223776223776224,0.027972027972027972
11.0,경북,봉화군,5,27,48,5,53,27,5,85,0.6235294117647059,0.3176470588235294,0.058823529411764705
11.0,경북,상주시,15,142,247,5,252,142,15,409,0.6161369193154034,0.3471882640586797,0.03667481662591687
11.0,경북,성주군,8,55,156,7,163,55,8,226,0.7212389380530974,0.24336283185840707,0.035398230088495575
11.0,경북,안동시,11,195,523,46,569,195,11,775,0.7341935483870968,0.25161290322580643,0.014193548387096775
11.0,경북,영덕군,4,55,135,12,147,55,4,206,0.7135922330097088,0.2669902912621359,0.019417475728155338
11.0,경북,영양군,1,9,41,4,45,9,1,55,0.8181818181818182,0.16363636363636364,0.01818181818181818
11.0,경북,영주시,10,109,196,11,207,109,10,326,0.6349693251533742,0.3343558282208589,0.03067484662576687
11.0,경북,영천시,10,97,351,23,374,97,10,481,0.7775467775467776,0.20166320166320167,0.02079002079002079
11.0,경북,예천군,5,66,58,1,59,66,5,130,0.45384615384615384,0.5076923076923077,0.038461538461538464
11.0,경북,울릉군,1,5,1,0,1,5,1,7,0.14285714285714285,0.7142857142857143,0.14285714285714285
11.0,경북,울진군,4,48,67,7,74,48,4,126,0.5873015873015873,0.38095238095238093,0.031746031746031744
11.0,경북,의성군,4,82,101,3,104,82,4,190,0.5473684210526316,0.43157894736842106,0.021052631578947368
11.0,경북,청도군,5,51,94,6,100,51,5,156,0.6410256410256411,0.3269230769230769,0.03205128205128205
11.0,경북,청송군,2,33,47,11,58,33,2,93,0.6236559139784946,0.3548387096774194,0.021505376344086023
11.0,경북,칠곡군,8,109,379,49,428,109,8,545,0.7853211009174312,0.2,0.014678899082568808
11.0,경북,포항시,22,402,1491,120,1611,402,22,2035,0.7916461916461917,0.19754299754299753,0.010810810810810811
11.0,광주,광산구,17,198,1437,59,1496,198,17,1711,0.8743424897720631,0.1157218001168907,0.009935710111046173
11.0,광주,남구,7,81,456,26,482,81,7,570,0.8456140350877193,0.14210526315789473,0.012280701754385965
11.0,광주,동구,3,47,306,18,324,47,3,374,0.8663101604278075,0.12566844919786097,0.008021390374331552
11.0,광주,북구,12,210,1557,90,1647,210,12,1869,0.8812199036918138,0.11235955056179775,0.006420545746388443
11.0,광주,서구,4,161,1249,72,1321,161,4,1486,0.8889636608344549,0.10834454912516824,0.0026917900403768506
11.0,대구,군위군,2,14,23,2,25,14,2,41,0.6097560975609756,0.34146341463414637,0.04878048780487805
11.0,대구,남구,0,113,385,33,418,113,0,531,0.7871939736346516,0.2128060263653484,0.0
11.0,대구,달서구,9,379,1447,93,1540,379,9,1928,0.7987551867219918,0.19657676348547717,0.00466804979253112
11.0,대구,달성군,7,146,529,27,556,146,7,709,0.7842031029619182,0.2059238363892807,0.009873060648801129
11.0,대구,동구,13,254,937,123,1060,254,13,1327,0.79879427279578,0.19140919366993217,0.009796533534287867
11.0,대구,북구,13,292,1102,129,1231,292,13,1536,0.8014322916666666,0.19010416666666666,0.008463541666666666
11.0,대구,서구,2,165,561,69,630,165,2,797,0.7904642409033877,0.20702634880803011,0.002509410288582183
11.0,대구,수성구,13,312,1162,116,1278,312,13,1603,0.7972551466001248,0.19463505926388022,0.008109794135995009
11.0,대구,중구,3,102,384,103,487,102,3,592,0.8226351351351351,0.17229729729729729,0.005067567567567568
11.0,대전,대덕구,3,109,498,34,532,109,3,644,0.8260869565217391,0.16925465838509315,0.004658385093167702
11.0,대전,동구,8,157,649,14,663,157,8,828,0.8007246376811594,0.18961352657004832,0.00966183574879227
11.0,대전,서구,8,243,1380,37,1417,243,8,1668,0.8495203836930456,0.14568345323741008,0.004796163069544364
11.0,대전,유성구,8,197,1229,73,1302,197,8,1507,0.8639681486396815,0.13072329130723293,0.0053085600530856005
11.0,대전,중구,5,163,693,19,712,163,5,880,0.8090909090909091,0.18522727272727274,0.005681818181818182
11.0,부산,강서구,12,158,380,26,406,158,12,576,0.7048611111111112,0.2743055555555556,0.020833333333333332
11.0,부산,금정구,7,152,412,60,472,152,7,631,0.7480190174326465,0.24088748019017434,0.011093502377179081
11.0,부산,기장군,9,90,313,36,349,90,9,448,0.7790178571428571,0.20089285714285715,0.020089285714285716
11.0,부산,남구,6,115,360,56,416,115,6,537,0.7746741154562383,0.21415270018621974,0.0111731843575419
11.0,부산,동구,4,92,277,22,299,92,4,395,0.7569620253164557,0.23291139240506328,0.010126582278481013
11.0,부산,동래구,2,137,405,28,433,137,2,572,0.756993006993007,0.2395104895104895,0.0034965034965034965
11.0,부산,부산진구,7,282,684,66,750,282,7,1039,0.7218479307025987,0.2714148219441771,0.006737247353224254
11.0,부산,북구,5,117,271,33,304,117,5,426,0.7136150234741784,0.2746478873239437,0.011737089201877934
11.0,부산,사상구,12,142,352,34,386,142,12,540,0.7148148148148148,0.26296296296296295,0.022222222222222223
11.0,부산,사하구,4,163,403,34,437,163,4,604,0.7235099337748344,0.26986754966887416,0.006622516556291391
11.0,부산,서구,2,88,215,21,236,88,2,326,0.7239263803680982,0.26993865030674846,0.006134969325153374
11.0,부산,수영구,2,123,369,33,402,123,2,527,0.7628083491461101,0.2333965844402277,0.003795066413662239
11.0,부산,연제구,2,120,350,26,376,120,2,498,0.7550200803212851,0.24096385542168675,0.004016064257028112
11.0,부산,영도구,1,57,121,3,124,57,1,182,0.6813186813186813,0.3131868131868132,0.005494505494505495
11.0,부산,중구,2,61,153,16,169,61,2,232,0.728448275862069,0.2629310344827586,0.008620689655172414
11.0,부산,해운대구,2,190,397,37,434,190,2,626,0.6932907348242812,0.3035143769968051,0.003194888178913738
11.0,서울,강남구,8,416,2058,181,2239,416,8,2663,0.840781073976718,0.15621479534359745,0.0030041306796845663
11.0,서울,강동구,5,191,608,37,645,191,5,841,0.7669441141498217,0.22711058263971462,0.005945303210463734
11.0,서울,강북구,2,112,538,39,577,112,2,691,0.8350217076700435,0.16208393632416787,0.002894356005788712
11.0,서울,강서구,7,224,759,70,829,224,7,1060,0.7820754716981132,0.21132075471698114,0.006603773584905661
11.0,서울,관악구,6,211,583,60,643,211,6,860,0.7476744186046511,0.2453488372093023,0.0069767441860465115
11.0,서울,광진구,7,128,415,18,433,128,7,568,0.7623239436619719,0.22535211267605634,0.01232394366197183
11.0,서울,구로구,5,183,666,77,743,183,5,931,0.7980665950590763,0.19656283566058003,0.0053705692803437165
11.0,서울,금천구,3,127,445,27,472,127,3,602,0.7840531561461794,0.21096345514950166,0.0049833887043189366
11.0,서울,노원구,7,183,709,74,783,183,7,973,0.8047276464542652,0.1880781089414183,0.007194244604316547
11.0,서울,도봉구,1,103,252,39,291,103,1,395,0.7367088607594937,0.2607594936708861,0.002531645569620253
11.0,서울,동대문구,6,232,735,79,814,232,6,1052,0.7737642585551331,0.22053231939163498,0.005703422053231939
11.0,서울,동작구,6,135,655,68,723,135,6,864,0.8368055555555556,0.15625,0.006944444444444444
11.0,서울,마포구,3,183,642,66,708,183,3,894,0.7919463087248322,0.20469798657718122,0.003355704697986577
11.0,서울,서대문구,2,114,458,83,541,114,2,657,0.8234398782343988,0.1735159817351598,0.0030441400304414
11.0,서울,서초구,7,246,1308,91,1399,246,7,1652,0.8468523002421308,0.14891041162227603,0.00423728813559322
11.0,서울,성동구,5,154,472,41,513,154,5,672,0.7633928571428571,0.22916666666666666,0.00744047619047619
11.0,서울,성북구,4,191,678,69,747,191,4,942,0.7929936305732485,0.20276008492569003,0.004246284501061571
11.0,서울,송파구,8,340,1415,134,1549,340,8,1897,0.816552451238798,0.17923036373220874,0.004217185028993147
